# type,ts_ns,ifindex,len,dwell_ns,inflight
# STATS,ts_ns,inflight_pkts,inflight_bytes,enq_total,deq_total,miss,insert_fail,rb_lost
DEQ,785919561104309,23,84,134426,0
STATS,785919661490941,0,0,1,1,0,0,0
DEQ,785920563021094,23,84,138693,0
STATS,785920663282993,0,0,2,2,0,0,0
DEQ,785921564409327,23,84,138338,0
STATS,785921664663644,0,0,3,3,0,0,0
DEQ,785922566351460,23,84,136945,0
STATS,785922666482636,0,0,4,4,0,0,0
DEQ,785923568232086,23,84,136753,0
STATS,785923668476856,0,0,5,5,0,0,0
DEQ,785924422759633,23,1028,144234,0
DEQ,785924423672230,23,1028,120308,0
DEQ,785924424582159,23,1028,132478,0
DEQ,785924425508825,23,1028,155304,0
DEQ,785924426399813,23,1028,158245,0
DEQ,785924427242606,23,1028,110009,0
DEQ,785924428243382,23,1028,125208,0
DEQ,785924429201532,23,1028,94778,0
DEQ,785924430276281,23,1028,164094,0
DEQ,785924431254659,23,1028,148658,0
DEQ,785924432184825,23,1028,86497,0
DEQ,785924433164237,23,1028,83628,0
DEQ,785924434157922,23,1028,91559,0
DEQ,785924435219951,23,1028,157504,0
DEQ,785924436217638,23,1028,150511,0
DEQ,785924437213365,23,1028,153422,0
DEQ,785924438210809,23,1028,152237,0
DEQ,785924439213657,23,1028,158442,0
DEQ,785924440210956,23,1028,159922,0
DEQ,785924441093125,23,1028,45508,0
DEQ,785924442013808,23,1028,38936,0
DEQ,785924442936610,23,1028,33776,0
DEQ,785924443838748,23,1028,42414,0
DEQ,785924444742651,23,1028,41135,0
DEQ,785924445647635,23,1028,42070,0
DEQ,785924446551161,23,1028,41232,0
DEQ,785924447457269,23,1028,43135,0
DEQ,785924448342849,23,1028,52922,0
DEQ,785924449253985,23,1028,92283,0
DEQ,785924450174083,23,1028,93832,0
DEQ,785924451153620,23,1028,136991,0
DEQ,785924451990006,23,1028,36017,0
DEQ,785924452923421,23,1028,60724,0
DEQ,785924453813956,23,1028,41727,0
DEQ,785924454720147,23,1028,42661,0
DEQ,785924455623869,23,1028,41062,0
DEQ,785924456544460,23,1028,56791,0
DEQ,785924457433260,23,1028,40653,0
DEQ,785924458301205,23,1028,34330,0
DEQ,785924459242708,23,1028,114440,0
DEQ,785924460169948,23,1028,108374,0
DEQ,785924461049552,23,1028,46647,0
DEQ,785924461919873,23,1028,51799,0
DEQ,785924462804264,23,1028,41974,0
DEQ,785924463709659,23,1028,41710,0
DEQ,785924464613145,23,1028,41531,0
DEQ,785924465516775,23,1028,41168,0
DEQ,785924466425173,23,1028,45142,0
DEQ,785924467299186,23,1028,45128,0
DEQ,785924468235097,23,1028,119657,0
DEQ,785924469084944,23,1028,36801,0
DEQ,785924470007001,23,1028,44160,0
DEQ,785924470924091,23,1028,58314,0
DEQ,785924471810836,23,1028,41513,0
DEQ,785924472715163,23,1028,42210,0
DEQ,785924473621045,23,1028,43704,0
DEQ,785924474540249,23,1028,56519,0
DEQ,785924475429237,23,1028,40946,0
DEQ,785924476299216,23,1028,37157,0
DEQ,785924477163754,23,1028,39899,0
DEQ,785924478097165,23,1028,53302,0
DEQ,785924478977805,23,1028,40706,0
DEQ,785924479883333,23,1028,41676,0
DEQ,785924480799312,23,1028,54076,0
DEQ,785924481691427,23,1028,41886,0
DEQ,785924482595511,23,1028,41773,0
DEQ,785924483498398,23,1028,40987,0
DEQ,785924484416648,23,1028,55680,0
DEQ,785924485267220,23,1028,32886,0
DEQ,785924486128009,23,1028,33650,0
DEQ,785924487041705,23,1028,56257,0
DEQ,785924487938729,23,1028,36576,0
DEQ,785924488838004,23,1028,41475,0
DEQ,785924489741610,23,1028,42376,0
DEQ,785924490644181,23,1028,40944,0
DEQ,785924491551256,23,1028,43722,0
DEQ,785924492452843,23,1028,40944,0
DEQ,785924493328317,23,1028,43372,0
DEQ,785924494178052,23,1028,33010,0
DEQ,785924495078884,23,1028,41596,0
DEQ,785924495982872,23,1028,41079,0
DEQ,785924496896094,23,1028,40580,0
DEQ,785924497801258,23,1028,41803,0
DEQ,785924498703806,23,1028,40891,0
DEQ,785924499608717,23,1028,42186,0
DEQ,785924500515405,23,1028,44855,0
DEQ,785924501424232,23,1028,45687,0
DEQ,785924502298499,23,1028,47129,0
DEQ,785924503144347,23,1028,32806,0
DEQ,785924504055144,23,1028,43722,0
DEQ,785924504954942,23,1028,40561,0
DEQ,785924505868206,23,1028,40808,0
DEQ,785924506771380,23,1028,40488,0
DEQ,785924507676257,23,1028,42778,0
DEQ,785924508577120,23,1028,40799,0
DEQ,785924509481211,23,1028,41809,0
DEQ,785924510384610,23,1028,41520,0
DEQ,785924511251139,23,1028,34012,0
DEQ,785924512111717,23,1028,33782,0
DEQ,785924513010413,23,1028,42125,0
DEQ,785924513924348,23,1028,50222,0
DEQ,785924514828597,23,1028,40918,0
DEQ,785924515733220,23,1028,41515,0
DEQ,785924516635913,23,1028,41202,0
DEQ,785924517549359,23,1028,51429,0
DEQ,785924518475318,23,1028,51800,0
DEQ,785924519318182,23,1028,37294,0
DEQ,785924520176267,23,1028,35077,0
DEQ,785924521079073,23,1028,41130,0
DEQ,785924521983204,23,1028,41745,0
DEQ,785924522887570,23,1028,42581,0
DEQ,785924523798544,23,1028,43607,0
DEQ,785924524698720,23,1028,40853,0
DEQ,785924525606282,23,1028,42008,0
DEQ,785924526510144,23,1028,41740,0
DEQ,785924527424354,23,1028,52032,0
DEQ,785924528294878,23,1028,48319,0
DEQ,785924529141422,23,1028,33486,0
DEQ,785924530049334,23,1028,50518,0
DEQ,785924530957969,23,1028,41478,0
DEQ,785924531862127,23,1028,41130,0
DEQ,785924532791602,23,1028,56092,0
DEQ,785924533682028,23,1028,42515,0
DEQ,785924534585902,23,1028,41276,0
DEQ,785924535490112,23,1028,41431,0
DEQ,785924536393905,23,1028,41369,0
DEQ,785924537260419,23,1028,33668,0
DEQ,785924538121257,23,1028,33267,0
DEQ,785924539020721,23,1028,41855,0
DEQ,785924539926370,23,1028,43129,0
DEQ,785924540827503,23,1028,40734,0
DEQ,785924541743430,23,1028,40813,0
DEQ,785924542646082,23,1028,40470,0
DEQ,785924543551324,23,1028,42627,0
DEQ,785924544454696,23,1028,41843,0
DEQ,785924545330964,23,1028,44125,0
DEQ,785924546242603,23,1028,94347,0
DEQ,785924547109291,23,1028,36665,0
DEQ,785924548040359,23,1028,60681,0
DEQ,785924548926278,23,1028,42469,0
DEQ,785924549836937,23,1028,41997,0
DEQ,785924550750631,23,1028,41048,0
DEQ,785924551670303,23,1028,56188,0
DEQ,785924552559729,23,1028,41116,0
DEQ,785924553464695,23,1028,42212,0
DEQ,785924554355303,23,1028,44858,0
DEQ,785924555290417,23,1028,105822,0
DEQ,785924556110067,23,1028,36246,0
DEQ,785924557040421,23,1028,58122,0
DEQ,785924557927758,23,1028,41589,0
DEQ,785924558833762,23,1028,41934,0
DEQ,785924559750941,23,1028,40798,0
DEQ,785924560670279,23,1028,56244,0
DEQ,785924561558572,23,1028,41021,0
DEQ,785924562463485,23,1028,41699,0
DEQ,785924563367962,23,1028,40618,0
DEQ,785924564234543,23,1028,33663,0
DEQ,785924565099495,23,1028,33202,0
DEQ,785924565998483,23,1028,41022,0
DEQ,785924566919675,23,1028,57199,0
DEQ,785924567807766,23,1028,40839,0
DEQ,785924568720974,23,1028,41662,0
DEQ,785924569625391,23,1028,40718,0
DEQ,785924570063820,23,84,27082,0
DEQ,785924570544842,23,1028,55786,0
DEQ,785924571434138,23,1028,41477,0
DEQ,785924572300575,23,1028,34424,0
DEQ,785924573174273,23,1028,46360,0
DEQ,785924574081417,23,1028,44171,0
DEQ,785924574983074,23,1028,42077,0
DEQ,785924575886873,23,1028,41515,0
DEQ,785924576798681,23,1028,49469,0
DEQ,785924577705502,23,1028,41762,0
DEQ,785924578609722,23,1028,41658,0
DEQ,785924579513328,23,1028,41599,0
DEQ,785924580423629,23,1028,48879,0
DEQ,785924581288905,23,1028,40914,0
DEQ,785924582141971,23,1028,33150,0
DEQ,785924583048784,23,1028,51368,0
DEQ,785924583915407,23,1028,52115,0
DEQ,785924584799507,23,1028,44751,0
DEQ,785924585704509,23,1028,58759,0
DEQ,785924586594346,23,1028,42025,0
DEQ,785924587496258,23,1028,40696,0
DEQ,785924588415609,23,1028,56780,0
DEQ,785924589266999,23,1028,33399,0
DEQ,785924590128676,23,1028,33888,0
DEQ,785924591040961,23,1028,55520,0
DEQ,785924591941877,23,1028,41833,0
DEQ,785924592846916,23,1028,42158,0
DEQ,785924593752117,23,1028,41421,0
DEQ,785924594669180,23,1028,55827,0
DEQ,785924595568624,23,1028,41201,0
DEQ,785924596471627,23,1028,41101,0
DEQ,785924597378106,23,1028,41485,0
DEQ,785924598244016,23,1028,32983,0
DEQ,785924599106904,23,1028,34799,0
DEQ,785924600004770,23,1028,41805,0
DEQ,785924600923637,23,1028,56479,0
DEQ,785924601813165,23,1028,41787,0
DEQ,785924602717505,23,1028,42090,0
DEQ,785924603621729,23,1028,41403,0
DEQ,785924604548628,23,1028,54488,0
DEQ,785924605439446,23,1028,41321,0
DEQ,785924606314625,23,1028,42625,0
DEQ,785924607174634,23,1028,41388,0
DEQ,785924608075124,23,1028,41243,0
DEQ,785924608980587,23,1028,41902,0
DEQ,785924609884263,23,1028,42192,0
DEQ,785924610799674,23,1028,52911,0
DEQ,785924611691685,23,1028,41590,0
DEQ,785924612595944,23,1028,41792,0
DEQ,785924613509589,23,1028,41552,0
DEQ,785924614424314,23,1028,52367,0
DEQ,785924615293824,23,1028,47895,0
DEQ,785924616139403,23,1028,32974,0
DEQ,785924617049301,23,1028,52226,0
DEQ,785924617953183,23,1028,41289,0
DEQ,785924618856774,23,1028,41623,0
DEQ,785924619759793,23,1028,41775,0
DEQ,785924620674328,23,1028,52827,0
DEQ,785924621570155,23,1028,42478,0
DEQ,785924622478358,23,1028,40457,0
DEQ,785924623382941,23,1028,41847,0
DEQ,785924624248665,23,1028,33122,0
DEQ,785924625111098,23,1028,34291,0
DEQ,785924626009958,23,1028,42308,0
DEQ,785924626924377,23,1028,52191,0
DEQ,785924627817484,23,1028,41559,0
DEQ,785924628721062,23,1028,41413,0
DEQ,785924629624587,23,1028,40823,0
DEQ,785924630543147,23,1028,55654,0
DEQ,785924631442757,23,1028,41622,0
DEQ,785924632312051,23,1028,36776,0
DEQ,785924633174296,23,1028,37697,0
DEQ,785924634077779,23,1028,41292,0
