# type,ts_ns,ifindex,len,dwell_ns,inflight
# STATS,ts_ns,inflight_pkts,inflight_bytes,enq_total,deq_total,miss,insert_fail,rb_lost
DEQ,785055104067431,23,84,34336,0
STATS,785055705427519,0,0,1,1,0,0,0
DEQ,785056105957847,23,84,25045,0
STATS,785056707296122,0,0,2,2,0,0,0
DEQ,785057107854848,23,84,22654,0
STATS,785057709218475,0,0,3,3,0,0,0
DEQ,785058109288656,23,84,22859,0
STATS,785058710654314,0,0,4,4,0,0,0
DEQ,785059111227196,23,84,34394,0
STATS,785059712475540,0,0,5,5,0,0,0
DEQ,785060113120505,23,84,25454,0
STATS,785060714489362,0,0,6,6,0,0,0
DEQ,785061115036934,23,84,21701,0
DEQ,785061512537528,23,60,35575,0
DEQ,785061550992386,23,52,18440,0
DEQ,785061551031111,23,89,15276,0
DEQ,785061590912227,23,52,18884,0
DEQ,785061590950993,23,56,22290,1
DEQ,785061590951509,23,178,14751,0
DEQ,785061624175227,23,60,16699,0
DEQ,785061638940631,23,52,17663,0
DEQ,785061638983232,23,89,36325,0
DEQ,785061665146324,23,52,21868,0
DEQ,785061676148124,23,52,26147,1
DEQ,785061676184509,23,52,50939,0
DEQ,785061676415646,23,1400,109544,3
DEQ,785061676418529,23,1400,103630,2
DEQ,785061676445509,23,1400,122991,3
DEQ,785061676481695,23,1400,156857,4
DEQ,785061676532434,23,1400,108228,3
DEQ,785061676572636,23,1400,132121,4
DEQ,785061676612512,23,1400,165580,3
DEQ,785061676659331,23,1400,210376,2
DEQ,785061676698703,23,1400,164463,1
DEQ,785061676748376,23,1400,212131,0
DEQ,785061713239688,23,1400,112865,0
STATS,785061813481718,0,0,30,30,0,0,0
DEQ,785061838597319,23,1400,94458,0
DEQ,785061844235382,23,1400,99940,3
DEQ,785061844238195,23,1400,94718,2
DEQ,785061844243449,23,1400,94819,1
DEQ,785061844330846,23,1400,180039,4
DEQ,785061844331744,23,1400,84086,3
DEQ,785061844358836,23,1400,107182,4
DEQ,785061844447335,23,1400,190495,3
DEQ,785061844450197,23,1400,191307,2
DEQ,785061844547340,23,1400,210371,1
DEQ,785061844550778,23,1400,203325,0
DEQ,785061853606097,23,1400,106784,1
DEQ,785061853609549,23,1400,100039,0
DEQ,785061858227333,23,1400,100872,1
DEQ,785061858234287,23,1400,99219,0
DEQ,785061864228803,23,1400,95370,1
DEQ,785061864231692,23,1400,88559,0
DEQ,785061870219098,23,1400,89834,3
DEQ,785061870221906,23,1400,83022,2
DEQ,785061870301630,23,1400,157278,1
DEQ,785061870371290,23,1400,224764,0
DEQ,785061876196557,23,1400,90283,1
DEQ,785061876199400,23,1400,83541,0
DEQ,785061882241802,23,1400,110162,3
DEQ,785061882244600,23,1400,103904,2
DEQ,785061882246464,23,1400,100603,1
DEQ,785061882339488,23,1400,191494,2
DEQ,785061882340495,23,1400,90013,1
DEQ,785061882412081,23,1400,157780,0
DEQ,785061888242083,23,1400,113887,1
DEQ,785061888335103,23,1400,196637,0
DEQ,785061894206425,23,1400,84629,3
DEQ,785061894209237,23,1400,78161,2
DEQ,785061894295928,23,1400,161109,1
DEQ,785061894296878,23,1400,159597,0
DEQ,785061900209774,23,1400,89554,3
DEQ,785061900212572,23,1400,82808,2
DEQ,785061900291545,23,1400,157926,1
DEQ,785061900292393,23,1400,156736,0
DEQ,785061911094230,23,1400,90290,3
DEQ,785061911108648,23,1400,97375,2
DEQ,785061911214855,23,1400,199803,1
DEQ,785061911215783,23,1400,198668,0
DEQ,785061916232635,23,1400,103635,3
DEQ,785061916235711,23,1400,97225,2
DEQ,785061916244352,23,1400,98377,1
DEQ,785061916347308,23,1400,199010,0
DEQ,785061922223971,23,1400,96408,1
DEQ,785061922231187,23,1400,93957,0
DEQ,785061928228253,23,1400,99648,2
DEQ,785061928231059,23,1400,92790,1
DEQ,785061928313093,23,1400,168954,0
DEQ,785061934208911,23,1400,100657,1
DEQ,785061934211750,23,1400,90380,0
DEQ,785061946109847,23,1400,103525,0
DEQ,785061950215400,23,1400,102365,0
DEQ,785061956246998,23,1400,104779,4
DEQ,785061956251083,23,1400,92374,3
DEQ,785061956279185,23,1400,118231,2
DEQ,785061956357186,23,1400,191682,1
DEQ,785061956361179,23,1400,193595,0
DEQ,785061962233936,23,1400,98471,2
DEQ,785061962237997,23,1400,88597,1
DEQ,785061962250266,23,1400,98747,0
DEQ,785061962347065,23,1400,93088,0
DEQ,785061973616650,23,1400,55588,1
DEQ,785061973668617,23,1400,94997,0
DEQ,785061978243411,23,1400,108765,2
DEQ,785061978247791,23,1400,98528,1
DEQ,785061978269351,23,1400,117900,0
DEQ,785061988685316,23,1400,122066,0
DEQ,785061994238296,23,1400,95687,3
DEQ,785061994241142,23,1400,89099,2
DEQ,785061994331521,23,1400,171926,1
DEQ,785061994332545,23,1400,170691,0
DEQ,785062000213784,23,1400,105512,0
DEQ,785062006235517,23,1400,103420,1
DEQ,785062006238340,23,1400,97555,0
DEQ,785062018666376,23,1400,118912,1
DEQ,785062018669195,23,1400,111719,0
DEQ,785062024229739,23,1400,96180,4
DEQ,785062024232596,23,1400,84401,3
DEQ,785062024244919,23,1400,94635,2
DEQ,785062024333217,23,1400,178693,2
DEQ,785062024334077,23,1400,177759,1
DEQ,785062024422881,23,1400,174284,0
DEQ,785062033683034,23,1400,100482,1
DEQ,785062033685812,23,1400,90629,0
DEQ,785062038250177,23,1400,99123,1
DEQ,785062038253007,23,1400,90260,0
DEQ,785062044232038,23,1400,100656,0
DEQ,785062050673765,23,1400,101449,0
DEQ,785062056232933,23,1400,101371,0
DEQ,785062062204706,23,1400,104420,1
DEQ,785062062207495,23,1400,98732,0
DEQ,785062068235549,23,1400,96327,2
DEQ,785062068238313,23,1400,86064,1
DEQ,785062068255891,23,1400,101472,2
DEQ,785062068342289,23,1400,99525,1
DEQ,785062068343181,23,1400,90485,0
DEQ,785062078630101,23,1400,43005,0
DEQ,785062084240292,23,1400,102386,4
DEQ,785062084330792,23,1400,184593,3
DEQ,785062084331672,23,1400,178746,2
DEQ,785062084409052,23,1400,250487,1
DEQ,785062084411805,23,1400,250882,0
DEQ,785062090214141,23,1400,109074,0
DEQ,785062096221972,23,1400,104664,2
DEQ,785062096224931,23,1400,92680,1
DEQ,785062096233585,23,1400,98632,0
DEQ,785062102232354,23,1400,102306,1
DEQ,785062102235362,23,1400,92664,0
DEQ,785062108240796,23,1400,109009,1
DEQ,785062108243777,23,1400,99383,0
DEQ,785062114245446,23,1400,109960,1
DEQ,785062114248468,23,1400,98673,0
DEQ,785062116919695,23,84,21348,0
DEQ,785062120244641,23,1400,105126,1
DEQ,785062120247704,23,1400,94536,0
DEQ,785062126202883,23,1400,101133,0
DEQ,785062133711218,23,1400,104374,0
DEQ,785062138230507,23,1400,96166,2
DEQ,785062138233335,23,1400,84755,1
DEQ,785062138245049,23,1400,94162,0
DEQ,785062144212975,23,1400,94189,3
DEQ,785062144215803,23,1400,83613,2
DEQ,785062144288005,23,1400,150159,1
DEQ,785062144288900,23,1400,148918,0
DEQ,785062153642551,23,1400,44436,0
DEQ,785062164234775,23,1400,98215,1
DEQ,785062164250845,23,1400,99167,1
DEQ,785062164339642,23,1400,98430,1
DEQ,785062164340563,23,1400,88465,0
DEQ,785062170234538,23,1400,95322,0
DEQ,785062176228275,23,1400,93352,2
DEQ,785062176231070,23,1400,88647,1
DEQ,785062176317111,23,1400,167902,0
DEQ,785062182200495,23,1400,92971,1
DEQ,785062182203301,23,1400,83378,0
DEQ,785062188239697,23,1400,108766,0
DEQ,785062194232361,23,1400,97627,1
DEQ,785062194235387,23,1400,92058,0
DEQ,785062200232033,23,1400,102941,2
DEQ,785062200235292,23,1400,96770,1
DEQ,785062200243981,23,1400,99837,0
DEQ,785062206235140,23,1400,105813,0
DEQ,785062213790145,23,1400,126495,2
DEQ,785062213793197,23,1400,115117,1
DEQ,785062213811383,23,1400,130779,1
DEQ,785062213916442,23,1400,118610,0
DEQ,785062218245550,23,1400,111439,1
DEQ,785062218248635,23,1400,101307,0
DEQ,785062224232070,23,1400,107988,1
DEQ,785062224235530,23,1400,97258,0
DEQ,785062236214451,23,1400,106492,0
DEQ,785062242240531,23,1400,96991,1
DEQ,785062242243313,23,1400,87053,0
DEQ,785062242341246,23,1400,93393,2
DEQ,785062242346542,23,1400,85963,1
DEQ,785062242435386,23,1400,172610,1
DEQ,785062242438191,23,1400,87934,0
DEQ,785062265687137,23,1400,97721,2
DEQ,785062265693518,23,1400,88745,1
DEQ,785062265694979,23,1400,87999,0
DEQ,785062270204590,23,1400,103457,0
DEQ,785062276231469,23,1400,98791,1
DEQ,785062276234250,23,1400,89596,0
DEQ,785062276347525,23,1400,108697,4
DEQ,785062276348406,23,1400,97251,3
DEQ,785062276349928,23,1400,96672,2
DEQ,785062276461527,23,1400,205124,2
DEQ,785062276464358,23,1400,205790,1
DEQ,785062276544815,23,1400,191194,0
DEQ,785062282193793,23,1400,92399,1
DEQ,785062282196662,23,1400,82596,0
DEQ,785062288209497,23,1400,99439,0
DEQ,785062294222701,23,1400,90614,1
DEQ,785062294225543,23,1400,80567,0
DEQ,785062294326360,23,1400,96320,0
DEQ,785062300218729,23,1400,97834,0
DEQ,785062308791988,23,1400,117353,0
DEQ,785062314202870,23,1400,99887,0
DEQ,785062320203918,23,1400,96602,1
DEQ,785062320206705,23,1400,90547,0
DEQ,785062326200641,23,1400,94953,1
DEQ,785062326203433,23,1400,89244,0
DEQ,785062335674210,23,1400,99614,1
DEQ,785062335677019,23,1400,92667,0
DEQ,785062340185383,23,1400,87368,3
DEQ,785062340199308,23,1400,92709,2
DEQ,785062340332920,23,1400,222710,1
DEQ,785062340335784,23,1400,223447,0
DEQ,785062350619348,23,1400,44157,1
DEQ,785062350668890,23,1400,84777,0
DEQ,785062356231012,23,1400,108148,3
DEQ,785062356234648,23,1400,103400,2
DEQ,785062356329011,23,1400,190948,1
DEQ,785062356329927,23,1400,189347,0
DEQ,785062362201375,23,1400,104870,2
DEQ,785062362204255,23,1400,100809,1
DEQ,785062362204770,23,1400,96844,0
DEQ,785062368174052,23,1400,87639,1
DEQ,785062368176904,23,1400,83728,0
DEQ,785062374210443,23,1400,95998,1
DEQ,785062374213263,23,1400,90754,0
DEQ,785062380201285,23,1400,96032,1
DEQ,785062380204038,23,1400,92003,0
DEQ,785062393817947,23,1400,108940,1
DEQ,785062393821028,23,1400,103516,0
DEQ,785062398227307,23,1400,103474,3
DEQ,785062398233509,23,1400,100754,2
DEQ,785062398235170,23,1400,96543,1
DEQ,785062398333832,23,1400,192900,0
DEQ,785062404222640,23,1400,102433,2
DEQ,785062404226068,23,1400,97200,1
DEQ,785062404336346,23,1400,203318,0
DEQ,785062410202191,23,1400,102817,1
DEQ,785062410204946,23,1400,96351,0
DEQ,785062420672981,23,1400,97383,1
DEQ,785062420675743,23,1400,91531,0
DEQ,785062426192145,23,1400,89003,3
DEQ,785062426194949,23,1400,83518,2
DEQ,785062426277294,23,1400,160758,1
DEQ,785062426278165,23,1400,159561,0
DEQ,785062432201298,23,1400,99684,1
DEQ,785062432204127,23,1400,93693,0
DEQ,785062438200478,23,1400,101066,1
DEQ,785062438203354,23,1400,94055,0
DEQ,785062444207887,23,1400,93032,3
DEQ,785062444210714,23,1400,86533,2
DEQ,785062444232523,23,1400,103533,2
DEQ,785062444284841,23,1400,153831,1
DEQ,785062444332027,23,1400,117067,0
DEQ,785062450841889,23,1400,107449,1
DEQ,785062450844927,23,1400,102132,0
DEQ,785062456201350,23,1400,104038,1
DEQ,785062456204172,23,1400,94032,0
DEQ,785062470682023,23,1400,102824,1
DEQ,785062470685027,23,1400,97140,0
DEQ,785062476216286,23,1400,105938,3
DEQ,785062476222772,23,1400,103828,2
DEQ,785062476224580,23,1400,99045,1
DEQ,785062476323825,23,1400,195840,0
DEQ,785062482199714,23,1400,93478,2
DEQ,785062482202561,23,1400,81780,1
DEQ,785062482306856,23,1400,183466,0
DEQ,785062488206273,23,1400,101777,1
DEQ,785062488209111,23,1400,95468,0
DEQ,785062494206482,23,1400,102970,1
DEQ,785062494209294,23,1400,97102,0
DEQ,785062500840558,23,1400,94640,1
DEQ,785062500925462,23,1400,170410,0
DEQ,785062506193233,23,1400,92955,2
DEQ,785062506196020,23,1400,86055,1
DEQ,785062506207806,23,1400,93612,0
DEQ,785062512215411,23,1400,110380,1
DEQ,785062512218278,23,1400,105387,0
