# type,ts_ns,ifindex,len,dwell_ns,inflight
# STATS,ts_ns,inflight_pkts,inflight_bytes,enq_total,deq_total,miss,insert_fail,rb_lost
DEQ,677420110559217,23,84,142611,0
STATS,677420411363704,0,0,1,1,0,0,0
DEQ,677421112131087,23,84,110822,0
STATS,677421412931022,0,0,2,2,0,0,0
DEQ,677422113938637,23,84,133695,0
STATS,677422414756539,0,0,3,3,0,0,0
DEQ,677423115466488,23,84,133614,0
STATS,677423416269279,0,0,4,4,0,0,0
DEQ,677424117376681,23,84,140844,0
STATS,677424418135946,0,0,5,5,0,0,0
DEQ,677425119309012,23,84,134763,0
STATS,677425420107598,0,0,6,6,0,0,0
DEQ,677426120672985,23,84,133460,0
STATS,677426421462086,0,0,7,7,0,0,0
DEQ,677427122588744,23,84,137697,0
DEQ,677427249898037,23,1028,142558,0
DEQ,677427250875137,23,1028,119130,0
DEQ,677427251869411,23,1028,126187,0
DEQ,677427252852838,23,1028,124241,0
DEQ,677427253836194,23,1028,119754,0
DEQ,677427254844576,23,1028,134876,0
DEQ,677427255753225,23,1028,125543,0
DEQ,677427256666939,23,1028,147069,0
DEQ,677427257558960,23,1028,135206,0
DEQ,677427258462920,23,1028,163820,0
DEQ,677427259271862,23,1028,97223,0
DEQ,677427260224633,23,1028,91391,0
DEQ,677427261225507,23,1028,92792,0
DEQ,677427262289839,23,1028,152526,0
DEQ,677427263228660,23,1028,94863,0
DEQ,677427264233298,23,1028,90187,0
DEQ,677427265287040,23,1028,150881,0
DEQ,677427266229648,23,1028,92218,0
DEQ,677427267228323,23,1028,96509,0
DEQ,677427268228388,23,1028,97273,0
DEQ,677427269211862,23,1028,81783,0
DEQ,677427270232181,23,1028,99405,0
DEQ,677427271276877,23,1028,99713,0
DEQ,677427272114404,23,1028,37464,0
DEQ,677427273028536,23,1028,45108,0
DEQ,677427273931689,23,1028,41371,0
DEQ,677427274846479,23,1028,53181,0
DEQ,677427275735835,23,1028,41808,0
DEQ,677427276637297,23,1028,41893,0
DEQ,677427277538244,23,1028,41571,0
DEQ,677427278460086,23,1028,58027,0
DEQ,677427279340660,23,1028,52865,0
DEQ,677427280206957,23,1028,50097,0
DEQ,677427281086092,23,1028,47403,0
DEQ,677427281963196,23,1028,49359,0
DEQ,677427282849241,23,1028,45280,0
DEQ,677427283748466,23,1028,42589,0
DEQ,677427284648060,23,1028,41911,0
DEQ,677427285549293,23,1028,41552,0
DEQ,677427286526006,23,1028,116509,0
