epoch,frame,slot,harq_id,mcs,rb_start,num_rbs,tb_size,rv,tx_type
1785589200.635055,330,19,2,13,26,25,784,0,0
1785589200.638990,331,7,1,9,5,46,1008,0,0
1785589200.638990,331,8,6,9,0,51,1121,0,0
1785589200.642929,331,9,3,9,0,51,1121,0,0
1785589200.646759,331,17,2,13,1,50,1569,0,0
1785589200.646759,331,18,4,13,0,51,1601,0,0
1785589200.646759,331,19,5,13,26,25,784,0,0
1785589200.650825,332,7,3,9,0,51,1121,0,0
1785589200.650825,332,8,6,9,0,43,944,0,0
1785589200.650825,332,9,1,9,0,51,1121,0,0
1785589200.655055,332,17,5,13,0,51,1601,0,0
1785589200.655055,332,18,4,13,0,51,1601,0,0
1785589200.655055,332,19,2,13,26,25,784,0,0
1785589200.658990,333,7,1,9,5,46,1008,0,0
1785589200.658990,333,8,6,9,0,51,1121,0,0
1785589200.662935,333,9,3,9,0,51,1121,0,0
1785589200.666757,333,17,2,13,0,51,1601,0,0
1785589200.666757,333,18,4,13,0,51,1601,0,0
1785589200.666757,333,19,5,13,26,25,784,0,0
1785589200.670817,334,7,3,10,1,50,1089,0,0
1785589200.670817,334,8,6,10,0,43,944,0,0
1785589200.670817,334,9,1,10,0,51,1121,0,0
1785589200.675054,334,17,5,13,0,51,1601,0,0
1785589200.675054,334,18,4,13,0,51,1601,0,0
1785589200.675054,334,19,2,13,26,25,784,0,0
1785589200.678990,335,7,1,9,5,46,1008,0,0
1785589200.678990,335,8,6,9,0,51,1121,0,0
1785589200.682929,335,9,3,9,0,51,1121,0,0
1785589200.686758,335,17,2,13,1,50,1569,0,0
1785589200.686758,335,18,4,13,0,51,1601,0,0
1785589200.686758,335,19,5,13,26,25,784,0,0
1785589200.690823,336,7,3,11,0,51,1249,0,0
1785589200.690823,336,8,6,11,0,43,1057,0,0
1785589200.690823,336,9,1,11,0,51,1249,0,0
1785589200.695054,336,17,5,13,1,50,1569,0,0
1785589200.695054,336,18,4,13,0,51,1601,0,0
1785589200.695054,336,19,2,13,26,25,784,0,0
1785589200.698989,337,7,1,9,5,46,1008,0,0
1785589200.698989,337,8,6,9,0,51,1121,0,0
1785589200.702935,337,9,3,9,0,51,1121,0,0
1785589200.706758,337,17,2,13,0,51,1601,0,0
1785589200.706758,337,18,4,13,0,51,1601,0,0
1785589200.706758,337,19,5,13,26,25,784,0,0
1785589200.710818,338,7,3,10,1,50,1089,0,0
1785589200.710818,338,8,6,10,0,43,944,0,0
1785589200.710818,338,9,1,10,0,51,1121,0,0
1785589200.715053,338,17,5,13,0,51,1601,0,0
1785589200.715053,338,18,4,13,0,51,1601,0,0
1785589200.715053,338,19,2,13,26,25,784,0,0
1785589200.718988,339,7,1,10,5,46,1008,0,0
1785589200.718988,339,8,3,10,0,50,1089,0,1
1785589200.722927,339,9,6,10,0,51,1121,0,0
1785589200.726762,339,17,2,13,0,51,1601,0,0
1785589200.726762,339,18,4,13,0,51,1601,0,0
1785589200.726762,339,19,5,13,26,25,784,0,0
1785589200.730823,340,7,6,9,0,51,1121,0,0
1785589200.730823,340,8,3,9,0,43,944,0,0
1785589200.730823,340,9,1,9,0,51,1121,0,0
1785589200.735055,340,17,5,13,1,50,1569,0,0
1785589200.735055,340,18,4,13,0,51,1601,0,0
1785589200.735055,340,19,2,13,26,25,784,0,0
1785589200.738990,341,7,1,10,5,46,1008,0,0
1785589200.738990,341,8,3,10,0,51,1121,0,0
1785589200.742930,341,9,6,10,0,51,1121,0,0
1785589200.746757,341,17,2,13,1,50,1569,0,0
1785589200.746757,341,18,4,13,0,51,1601,0,0
1785589200.746757,341,19,5,13,26,25,784,0,0
1785589200.750817,342,7,6,11,1,50,1217,0,0
1785589200.750817,342,8,3,11,0,43,1057,0,0
1785589200.750817,342,9,1,11,0,51,1249,0,0
1785589200.755054,342,17,5,13,0,51,1601,0,0
1785589200.755054,342,18,4,13,0,51,1601,0,0
1785589200.755054,342,19,2,13,26,25,784,0,0
1785589200.758989,343,7,3,11,5,43,1057,0,1
1785589200.758989,343,8,6,11,0,50,1217,0,1
1785589200.762927,343,9,1,10,0,51,1121,0,0
1785589200.766758,343,17,2,13,0,51,1601,0,0
1785589200.766758,343,18,4,13,0,51,1601,0,0
1785589200.766758,343,19,5,13,26,25,784,0,0
1785589200.770818,344,7,1,11,1,50,1217,0,0
1785589200.770818,344,8,6,11,0,43,1057,0,0
1785589200.770818,344,9,3,11,0,51,1249,0,0
1785589200.775053,344,17,5,13,0,51,1601,0,0
1785589200.775053,344,18,4,13,0,51,1601,0,0
1785589200.775053,344,19,2,13,26,25,784,0,0
1785589200.778988,345,7,3,9,5,46,1008,0,0
1785589200.778988,345,8,1,11,0,50,1217,0,1
1785589200.782927,345,9,6,9,0,51,1121,0,0
1785589200.786758,345,17,2,13,0,51,1601,0,0
1785589200.786758,345,18,4,13,0,51,1601,0,0
1785589200.786758,345,19,5,13,26,25,784,0,0
1785589200.790816,346,7,6,9,1,50,1089,0,0
1785589200.790816,346,8,1,9,0,43,944,0,0
1785589200.790816,346,9,3,9,0,51,1121,0,0
1785589200.795053,346,17,5,13,0,51,1601,0,0
1785589200.795053,346,18,4,13,0,51,1601,0,0
1785589200.795053,346,19,2,13,26,25,784,0,0
1785589200.798988,347,7,3,7,5,46,784,0,0
1785589200.798988,347,8,1,7,0,51,864,0,0
1785589200.802934,347,9,6,7,0,51,864,0,0
1785589200.806761,347,17,5,13,0,51,1601,0,1
