epoch,tb_new_bytes,tb_retx_bytes,num_new_tb
1785579232.373898,59924620,3486941,57241
1785579232.378895,59924620,3486941,57241
1785579232.383904,59924620,3486941,57241
1785579232.388897,59924620,3486941,57241
1785579232.393913,59924620,3486941,57241
1785579232.398896,59924620,3486941,57241
1785579232.403900,59925148,3486941,57242
1785579232.408903,59925148,3486941,57242
1785579232.413892,59925148,3486941,57242
1785579232.418896,59925148,3486941,57242
1785579232.423901,59925676,3486941,57243
1785579232.428895,59925676,3486941,57243
1785579232.433912,59925676,3486941,57243
1785579232.438895,59925676,3486941,57243
1785579232.443898,59925676,3486941,57243
1785579232.448896,59925676,3486941,57243
1785579232.453896,59925676,3486941,57243
1785579232.458896,59925676,3486941,57243
1785579232.463898,59925676,3486941,57243
1785579232.468895,59925676,3486941,57243
1785579232.473910,59925676,3486941,57243
1785579232.478895,59925676,3486941,57243
1785579232.483904,59925676,3486941,57243
1785579232.488895,59925676,3486941,57243
1785579232.493897,59925676,3486941,57243
1785579232.498895,59925676,3486941,57243
1785579232.503897,59925676,3486941,57243
1785579232.508895,59925676,3486941,57243
1785579232.513909,59925676,3486941,57243
1785579232.518895,59925676,3486941,57243
1785579232.523899,59925676,3486941,57243
1785579232.528895,59925676,3486941,57243
1785579232.533897,59925676,3486941,57243
1785579232.538896,59925676,3486941,57243
1785579232.543899,59925676,3486941,57243
1785579232.548896,59925676,3486941,57243
1785579232.553910,59925676,3486941,57243
1785579232.558895,59925676,3486941,57243
