# type,ts_ns,ifindex,len,dwell_ns,inflight
# STATS,ts_ns,inflight_pkts,inflight_bytes,enq_total,deq_total,miss,insert_fail,rb_lost
DEQ,667649127145741,20,84,147818,0
DEQ,667650129057742,20,84,136254,0
STATS,667650129200919,0,0,2,2,0,0,0
DEQ,667651130621255,20,84,39895,0
STATS,667651130646167,0,0,3,3,0,0,0
DEQ,667652132640875,20,84,22354,0
STATS,667652132750074,0,0,4,4,0,0,0
DEQ,667653134553968,20,84,19804,0
STATS,667653134658961,0,0,5,5,0,0,0
DEQ,667654135962782,20,84,27834,0
STATS,667654136096088,0,0,6,6,0,0,0
DEQ,667655137863879,20,84,20445,0
STATS,667655137998623,0,0,7,7,0,0,0
DEQ,667656139791070,20,84,23518,0
STATS,667656139902421,0,0,8,8,0,0,0
DEQ,667656919290024,20,1028,136962,0
DEQ,667656920089240,20,1028,16819,0
DEQ,667656921009731,20,1028,25543,0
DEQ,667656921907362,20,1028,27378,0
DEQ,667656922827328,20,1028,35089,0
DEQ,667656923811186,20,1028,116708,0
DEQ,667656924711529,20,1028,116790,0
DEQ,667656925613662,20,1028,116792,0
DEQ,667656926427933,20,1028,29448,0
DEQ,667656927289186,20,1028,18215,0
DEQ,667656928159926,20,1028,27682,0
DEQ,667656929150721,20,1028,87670,0
DEQ,667656930020955,20,1028,26825,0
DEQ,667656930946952,20,1028,21098,0
DEQ,667656931854477,20,1028,32462,0
DEQ,667656932922645,20,1028,198487,0
DEQ,667656933660789,20,1028,32550,0
DEQ,667656934667674,20,1028,121061,0
DEQ,667656935484685,20,1028,36175,0
DEQ,667656936388450,20,1028,34274,0
DEQ,667656937247384,20,1028,19162,0
DEQ,667656938115665,20,1028,18659,0
DEQ,667656939019798,20,1028,33018,0
DEQ,667656939934371,20,1028,29905,0
DEQ,667656940847725,20,1028,30096,0
DEQ,667656941765158,20,1028,34304,0
DEQ,667656942661764,20,1028,29177,0
DEQ,667656943576892,20,1028,32378,0
DEQ,667656944490843,20,1028,30160,0
DEQ,667656945387741,20,1028,19916,0
DEQ,667656946275209,20,1028,26663,0
DEQ,667656947164564,20,1028,29422,0
DEQ,667656948159030,20,1028,27904,0
DEQ,667656949151206,20,1028,88155,0
DEQ,667656950012580,20,1028,16121,0
DEQ,667656951015314,20,1028,18769,0
DEQ,667656952282011,20,1028,272699,0
DEQ,667656952953432,20,1028,24282,0
DEQ,667656953862432,20,1028,32095,0
DEQ,667656954769384,20,1028,34401,0
DEQ,667656955752695,20,1028,116425,0
DEQ,667656956602528,20,1028,37426,0
DEQ,667656957582644,20,1028,115596,0
DEQ,667656958484694,20,1028,116742,0
DEQ,667656959255998,20,1028,14277,0
DEQ,667656960121561,20,1028,18501,0
DEQ,667656961026757,20,1028,34520,0
DEQ,667656961951768,20,1028,35037,0
DEQ,667656962848049,20,1028,29234,0
DEQ,667656963762007,20,1028,29420,0
DEQ,667656964665606,20,1028,31896,0
