# type,ts_ns,ifindex,len,dwell_ns,inflight
# STATS,ts_ns,inflight_pkts,inflight_bytes,enq_total,deq_total,miss,insert_fail,rb_lost
DEQ,677623590710538,23,84,28293,0
STATS,677623991722029,0,0,1,1,0,0,0
DEQ,677624592708551,23,84,28386,0
STATS,677624993679334,0,0,2,2,0,0,0
DEQ,677625594609397,23,84,21846,0
STATS,677625995572754,0,0,3,3,0,0,0
DEQ,677626596512434,23,84,27705,0
STATS,677626997505605,0,0,4,4,0,0,0
DEQ,677627598414941,23,84,24129,0
STATS,677627999367221,0,0,5,5,0,0,0
DEQ,677628599834894,23,84,29352,0
STATS,677629000860787,0,0,6,6,0,0,0
DEQ,677629601736140,23,84,24797,0
STATS,677630002764491,0,0,7,7,0,0,0
DEQ,677630603633947,23,84,25008,0
DEQ,677630792219812,23,1028,49498,1
DEQ,677630792256321,23,1028,71052,0
DEQ,677630793104661,23,1028,33697,0
DEQ,677630793162487,23,1028,42739,0
DEQ,677630794020857,23,1028,51179,0
DEQ,677630794146118,23,1028,44782,0
DEQ,677630794913575,23,1028,41029,0
DEQ,677630795149162,23,1028,54947,0
DEQ,677630795814550,23,1028,41062,0
DEQ,677630796106427,23,1028,36312,0
DEQ,677630796713941,23,1028,40959,0
DEQ,677630797090395,23,1028,37131,0
DEQ,677630797630456,23,1028,57321,0
DEQ,677630798093416,23,1028,37128,0
DEQ,677630798520928,23,1028,47503,0
DEQ,677630799097185,23,1028,37000,0
DEQ,677630799415861,23,1028,41201,0
DEQ,677630800095522,23,1028,37121,0
DEQ,677630800279396,23,1028,32508,0
DEQ,677630801101226,23,1028,37075,0
DEQ,677630801146030,23,1028,39609,0
DEQ,677630802054872,23,1028,59676,1
DEQ,677630802087026,23,1028,33688,0
DEQ,677630802951529,23,1028,43286,0
DEQ,677630803086310,23,1028,38066,0
DEQ,677630803853901,23,1028,41439,0
DEQ,677630804079643,23,1028,46168,0
DEQ,677630804770921,23,1028,55152,0
DEQ,677630805081985,23,1028,36797,0
DEQ,677630805661500,23,1028,41292,0
DEQ,677630806090572,23,1028,50503,0
DEQ,677630806565412,23,1028,41632,0
DEQ,677630807089853,23,1028,37061,0
DEQ,677630807468623,23,1028,41595,0
DEQ,677630808086291,23,1028,48433,0
DEQ,677630808334222,23,1028,33583,0
DEQ,677630809085953,23,1028,47859,0
DEQ,677630809195752,23,1028,33956,0
DEQ,677630810086180,23,1028,48495,1
DEQ,677630810137779,23,1028,79340,0
DEQ,677630810981193,23,1028,41438,0
DEQ,677630811069125,23,1028,40690,0
DEQ,677630811895907,23,1028,52022,0
DEQ,677630812045456,23,1028,36238,0
DEQ,677630812787784,23,1028,41533,0
DEQ,677630813023503,23,1028,38113,0
DEQ,677630813691571,23,1028,41499,0
DEQ,677630814032088,23,1028,78494,0
DEQ,677630814596620,23,1028,42346,0
DEQ,677630815026668,23,1028,75024,0
DEQ,677630815513083,23,1028,55697,0
DEQ,677630815980206,23,1028,46309,0
DEQ,677630816402147,23,1028,41193,0
DEQ,677630816972788,23,1028,45458,0
DEQ,677630817270902,23,1028,36466,0
DEQ,677630817961617,23,1028,46681,0
DEQ,677630818142096,23,1028,48087,0
DEQ,677630818884835,23,1028,51480,0
DEQ,677630819005327,23,1028,52111,0
DEQ,677630819783336,23,1028,54257,0
DEQ,677630819847065,23,1028,33624,0
DEQ,677630820688905,23,1028,55026,0
DEQ,677630820762989,23,1028,50686,0
DEQ,677630821598835,23,1028,53427,0
DEQ,677630821646766,23,1028,38902,0
DEQ,677630822516696,23,1028,60291,1
DEQ,677630822550315,23,1028,50178,0
DEQ,677630823405602,23,1028,61772,0
DEQ,677630823448730,23,1028,32830,0
DEQ,677630824270981,23,1028,47132,0
DEQ,677630824310870,23,1028,33236,0
DEQ,677630825169020,23,1028,34951,1
DEQ,677630825220357,23,1028,69242,0
DEQ,677630826089051,23,1028,55298,0
DEQ,677630826194156,23,1028,37242,0
DEQ,677630826973487,23,1028,41791,0
DEQ,677630827157284,23,1028,37356,0
DEQ,677630827888193,23,1028,56508,0
DEQ,677630828147232,23,1028,48783,0
DEQ,677630828782782,23,1028,40810,0
DEQ,677630829140257,23,1028,67427,0
DEQ,677630829683497,23,1028,40692,0
DEQ,677630830109491,23,1028,35663,0
DEQ,677630830583453,23,1028,40454,0
DEQ,677630831108106,23,1028,35538,0
DEQ,677630831484103,23,1028,40477,0
DEQ,677630832118431,23,1028,48108,0
DEQ,677630832350493,23,1028,33897,0
DEQ,677630833100741,23,1028,36266,0
DEQ,677630833209409,23,1028,32829,0
DEQ,677630834078055,23,1028,42541,1
DEQ,677630834121280,23,1028,55768,0
DEQ,677630834978997,23,1028,40923,0
DEQ,677630835113471,23,1028,36355,0
DEQ,677630835895936,23,1028,55369,0
DEQ,677630836142813,23,1028,56770,0
DEQ,677630836781858,23,1028,40755,0
DEQ,677630837114221,23,1028,58172,0
DEQ,677630837693844,23,1028,42470,0
DEQ,677630838088826,23,1028,36288,0
DEQ,677630838595082,23,1028,41356,0
DEQ,677630839100065,23,1028,38478,0
DEQ,677630839501604,23,1028,48845,0
DEQ,677630840082144,23,1028,35628,0
DEQ,677630840359655,23,1028,33237,0
DEQ,677630841068052,23,1028,36668,0
DEQ,677630841219438,23,1028,33462,0
DEQ,677630842067809,23,1028,33666,1
DEQ,677630842119448,23,1028,79513,0
DEQ,677630842964798,23,1028,41652,0
DEQ,677630843048842,23,1028,37459,0
DEQ,677630843881760,23,1028,58067,0
DEQ,677630844023894,23,1028,37261,0
DEQ,677630844770905,23,1028,47211,0
DEQ,677630845015762,23,1028,49732,0
DEQ,677630845670547,23,1028,42247,0
DEQ,677630845991358,23,1028,44465,0
DEQ,677630846577601,23,1028,40105,0
DEQ,677630846967337,23,1028,45270,0
DEQ,677630847480590,23,1028,42127,0
DEQ,677630847864412,23,1028,42994,0
DEQ,677630848395831,23,1028,56329,0
DEQ,677630848778550,23,1028,62772,0
