# type,ts_ns,ifindex,len,dwell_ns,inflight
# STATS,ts_ns,inflight_pkts,inflight_bytes,enq_total,deq_total,miss,insert_fail,rb_lost
DEQ,667192965503625,19,1400,601200,3
DEQ,667192965506392,19,1400,602063,2
DEQ,667192965506856,19,1400,301187,1
DEQ,667192965507346,19,1400,298042,0
DEQ,667192965595094,19,1400,82811,1
DEQ,667192966123147,19,1400,602844,0
DEQ,667193101205867,19,1400,7087109,3
DEQ,667193108212847,19,1400,14078101,2
DEQ,667193115202531,19,1400,21062790,1
DEQ,667193122188861,19,1400,28046266,0
DEQ,667193237203995,19,1400,7083250,4
DEQ,667193244199564,19,1400,14069464,3
DEQ,667193251199987,19,1400,21066038,2
DEQ,667193258203751,19,1400,28067651,1
DEQ,667193265195989,19,1400,35056980,0
DEQ,667193757195348,19,1400,7074382,0
STATS,667193857544722,0,0,115,115,0,0,0
DEQ,667193893203910,19,84,7072520,0
DEQ,667194781200107,19,1400,7081953,0
STATS,667194881551780,0,0,117,117,0,0,0
DEQ,667194917211679,19,84,7095705,0
DEQ,667195869204154,19,84,7065755,0
STATS,667195969583625,0,0,119,119,0,0,0
DEQ,667196829216001,19,1400,7094324,0
DEQ,667196965202915,19,84,7081247,0
STATS,667197065565171,0,0,121,121,0,0,0
DEQ,667197917206330,19,84,7075486,0
STATS,667198117800274,0,0,122,122,0,0,0
DEQ,667198941204757,19,84,7071805,0
STATS,667199141767150,0,0,123,123,0,0,0
DEQ,667199965216356,19,84,7077214,0
STATS,667200165803833,0,0,124,124,0,0,0
DEQ,667200989203364,19,84,7075590,0
DEQ,667201125209027,19,1400,7086460,0
STATS,667201225575560,0,0,126,126,0,0,0
DEQ,667202013209377,19,84,7061060,0
STATS,667202314038726,0,0,127,127,0,0,0
DEQ,667203037207546,19,84,7058382,0
STATS,667203338025748,0,0,128,128,0,0,0
DEQ,667204061221564,19,84,7079964,0
STATS,667204362040186,0,0,129,129,0,0,0
DEQ,667205085204195,19,84,7067578,0
STATS,667205386017091,0,0,130,130,0,0,0
DEQ,667206109205838,19,84,6965265,0
STATS,667206409996108,0,0,131,131,0,0,0
DEQ,667207133208107,19,84,7141039,0
STATS,667207434010692,0,0,132,132,0,0,0
DEQ,667208157213674,19,84,7085094,0
STATS,667208457997641,0,0,133,133,0,0,0
DEQ,667209181208855,19,84,7067082,0
DEQ,667209317233910,19,1400,7118540,0
STATS,667209517816821,0,0,135,135,0,0,0
DEQ,667210205205308,19,84,7077555,0
STATS,667210606230202,0,0,136,136,0,0,0
DEQ,667211229205800,19,84,7082323,0
STATS,667211630220552,0,0,137,137,0,0,0
DEQ,667212253202635,19,84,7068506,0
STATS,667212654199643,0,0,138,138,0,0,0
DEQ,667213277213935,19,84,7070414,0
STATS,667213678247396,0,0,139,139,0,0,0
DEQ,667214301206560,19,84,7080159,0
STATS,667214702212064,0,0,140,140,0,0,0
DEQ,667215325215876,19,84,7089249,0
STATS,667215726220639,0,0,141,141,0,0,0
DEQ,667216121644861,19,60,7160859,0
DEQ,667216349210522,19,84,7080572,0
STATS,667216750234088,0,0,143,143,0,0,0
DEQ,667217181211437,19,60,7095759,0
DEQ,667217373208247,19,84,7073551,0
STATS,667217774213439,0,0,145,145,0,0,0
DEQ,667217931213746,19,53,7210226,0
DEQ,667218165213911,19,53,7092040,0
DEQ,667218301211801,19,60,7091152,0
DEQ,667218437210514,19,53,7089489,1
DEQ,667218444207116,19,84,14077099,0
STATS,667218845243064,0,0,150,150,0,0,0
DEQ,667218861213458,19,53,7206800,0
DEQ,667219229175229,19,60,7082102,0
DEQ,667219421176048,19,84,7057290,0
DEQ,667219805175873,19,53,7171499,0
STATS,667219905500982,0,0,154,154,0,0,0
DEQ,667220253176686,19,60,7077311,0
DEQ,667220445183145,19,84,7066828,0
STATS,667220946320239,0,0,156,156,0,0,0
DEQ,667221277177655,19,60,7078431,0
DEQ,667221469177792,19,84,7060244,0
DEQ,667221661179261,19,53,7176878,0
STATS,667221961895598,0,0,159,159,0,0,0
DEQ,667222493177948,19,84,7064779,0
STATS,667222994264776,0,0,160,160,0,0,0
DEQ,667223325177283,19,60,7086551,0
DEQ,667223517174763,19,84,7072405,0
STATS,667224018269334,0,0,162,162,0,0,0
DEQ,667224541176692,19,84,7054919,0
STATS,667225042246805,0,0,163,163,0,0,0
DEQ,667225373185201,19,53,7183078,0
DEQ,667225565177823,19,84,7063823,0
DEQ,667225701176311,19,1400,7175289,0
STATS,667226102075103,0,0,166,166,0,0,0
DEQ,667226589182064,19,84,7068689,0
STATS,667227190477458,0,0,167,167,0,0,0
DEQ,667227357179461,19,60,7078844,0
DEQ,667227613179793,19,84,7067443,0
STATS,667228214454549,0,0,169,169,0,0,0
DEQ,667228637182364,19,84,7067104,0
STATS,667229238474030,0,0,170,170,0,0,0
DEQ,667229661182802,19,84,7068940,0
STATS,667230262517192,0,0,171,171,0,0,0
DEQ,667230685196688,19,84,7064645,0
STATS,667231286454481,0,0,172,172,0,0,0
STATS,667231687242558,0,0,172,172,0,0,0
