# type,ts_ns,ifindex,len,dwell_ns,inflight
# STATS,ts_ns,inflight_pkts,inflight_bytes,enq_total,deq_total,miss,insert_fail,rb_lost
DEQ,669410751519433,22,84,144050,0
STATS,669411152563823,0,0,1,1,0,0,0
DEQ,669411753458881,22,84,143503,0
STATS,669412154431927,0,0,2,2,0,0,0
DEQ,669412755361128,22,84,144598,0
STATS,669413156400763,0,0,3,3,0,0,0
DEQ,669413757275880,22,84,135550,0
STATS,669414158303232,0,0,4,4,0,0,0
DEQ,669414758656652,22,84,138501,0
STATS,669415159692994,0,0,5,5,0,0,0
DEQ,669415760571746,22,84,134461,0
STATS,669416161470819,0,0,6,6,0,0,0
DEQ,669416762476042,22,84,138295,0
STATS,669417163353896,0,0,7,7,0,0,0
DEQ,669417763872415,22,84,126713,0
STATS,669418164825910,0,0,8,8,0,0,0
DEQ,669418765299201,22,84,140264,0
DEQ,669418936785288,22,1028,292249,0
DEQ,669418940747812,22,1028,111316,0
DEQ,669418944881365,22,1028,107249,0
DEQ,669418949098439,22,1028,126273,0
DEQ,669418953307091,22,1028,132461,0
DEQ,669418957505878,22,1028,130931,0
DEQ,669418961822257,22,1028,246582,0
DEQ,669418965900135,22,1028,129596,0
DEQ,669418970110515,22,1028,140575,0
DEQ,669418974418844,22,1028,241543,0
DEQ,669418978492552,22,1028,124145,0
DEQ,669418982685828,22,1028,123390,0
DEQ,669418987107033,22,1028,352162,0
DEQ,669418991067187,22,1028,126369,0
DEQ,669418995259228,22,1028,125164,0
DEQ,669418999448456,22,1028,126033,0
DEQ,669419003605107,22,1028,162557,0
DEQ,669419007753343,22,1028,125172,0
DEQ,669419011967607,22,1028,148906,0
DEQ,669419016148852,22,1028,136795,0
DEQ,669419020340872,22,1028,128602,0
DEQ,669419024541213,22,1028,133926,0
DEQ,669419028737631,22,1028,139722,0
DEQ,669419033035728,22,1028,248708,0
DEQ,669419037342064,22,1028,356538,0
DEQ,669419041302503,22,1028,125453,0
DEQ,669419045502326,22,1028,130904,0
DEQ,669419049686169,22,1028,127536,0
DEQ,669419053958680,22,1028,208969,0
DEQ,669419058198508,22,1028,255873,0
DEQ,669419062257089,22,1028,114770,0
DEQ,669419066351789,22,1028,126018,0
DEQ,669419070538604,22,1028,121841,0
DEQ,669419074743849,22,1028,138574,0
DEQ,669419078938690,22,1028,147159,0
DEQ,669419083221658,22,1028,237607,0
DEQ,669419087337231,22,1028,156396,0
DEQ,669419091492552,22,1028,122830,0
DEQ,669419095681161,22,1028,125935,0
DEQ,669419099878461,22,1028,134971,0
DEQ,669419104156814,22,1028,224205,0
DEQ,669419108370206,22,1028,242411,0
DEQ,669419112458559,22,1028,132184,0
DEQ,669419116651983,22,1028,129892,0
DEQ,669419120847870,22,1028,126736,0
DEQ,669419125052842,22,1028,127476,0
DEQ,669419129586015,22,1028,468559,0
DEQ,669419133441834,22,1028,131319,0
DEQ,669419137566437,22,1028,59803,0
DEQ,669419141818284,22,1028,124984,0
DEQ,669419146000514,22,1028,119512,0
DEQ,669419150210655,22,1028,129921,0
DEQ,669419154401765,22,1028,127480,0
DEQ,669419158583422,22,1028,120480,0
DEQ,669419162773302,22,1028,124635,0
DEQ,669419166960423,22,1028,120246,0
STATS,669419167015657,0,0,65,65,0,0,0
DEQ,669419171170083,22,1028,143381,0
DEQ,669419175363466,22,1028,142152,0
DEQ,669419179540298,22,1028,130027,0
DEQ,669419183727197,22,1028,126884,0
DEQ,669419187915388,22,1028,126840,0
DEQ,669419192236038,22,1028,253215,0
DEQ,669419196313084,22,1028,137319,0
DEQ,669419200504905,22,1028,143974,0
DEQ,669419204700586,22,1028,152192,0
DEQ,669419208884709,22,1028,136477,0
DEQ,669419213081916,22,1028,139490,0
DEQ,669419217395504,22,1028,249361,0
DEQ,669419221571109,22,1028,231562,0
DEQ,669419225657476,22,1028,129926,0
DEQ,669419229841972,22,1028,124634,0
DEQ,669419234041650,22,1028,130811,0
DEQ,669419238240113,22,1028,134586,0
DEQ,669419242420152,22,1028,127313,0
DEQ,669419246621574,22,1028,139409,0
DEQ,669419250808236,22,1028,136298,0
DEQ,669419254984764,22,1028,121693,0
DEQ,669419259201413,22,1028,144363,0
DEQ,669419263389622,22,1028,136144,0
DEQ,669419267572092,22,1028,130665,0
DEQ,669419271854334,22,1028,223914,0
DEQ,669419275958671,22,1028,133089,0
DEQ,669419280392758,22,1028,375574,0
DEQ,669419284344045,22,1028,128314,0
DEQ,669419288528111,22,1028,123281,0
DEQ,669419292732456,22,1028,132609,0
DEQ,669419297035761,22,1028,240140,0
DEQ,669419301133232,22,1028,141043,0
DEQ,669419305428499,22,1028,230827,0
DEQ,669419309525257,22,1028,128077,0
DEQ,669419313926536,22,1028,326594,0
DEQ,669419318045735,22,1028,249654,0
DEQ,669419322122591,22,1028,139483,0
DEQ,669419326316063,22,1028,142363,0
DEQ,669419330729444,22,1028,363462,0
DEQ,669419334701888,22,1028,146172,0
DEQ,669419338882214,22,1028,136466,0
DEQ,669419343184433,22,1028,249654,0
DEQ,669419347250277,22,1028,123105,0
DEQ,669419351447495,22,1028,129833,0
DEQ,669419355641195,22,1028,131228,0
DEQ,669419359836641,22,1028,131173,0
DEQ,669419364034341,22,1028,133567,0
DEQ,669419368220700,22,1028,130833,0
DEQ,669419372435466,22,1028,152623,0
DEQ,669419376606252,22,1028,134368,0
DEQ,669419380905353,22,1028,235370,0
DEQ,669419384988219,22,1028,130347,0
DEQ,669419389300625,22,1028,250085,0
DEQ,669419393489590,22,1028,239838,0
DEQ,669419397802873,22,1028,348444,0
DEQ,669419401798248,22,1028,143567,0
DEQ,669419405985676,22,1028,132759,0
DEQ,669419410187428,22,1028,138485,0
DEQ,669419414398715,22,1028,150481,0
DEQ,669419418575230,22,1028,132555,0
DEQ,669419422766871,22,1028,131397,0
DEQ,669419426966800,22,1028,132249,0
DEQ,669419431116183,22,1028,91377,0
DEQ,669419435162310,22,1028,54968,0
DEQ,669419439243052,22,1028,59169,0
DEQ,669419443418930,22,1028,147517,0
DEQ,669419447603105,22,1028,134488,0
DEQ,669419451802474,22,1028,138740,0
DEQ,669419455991754,22,1028,132938,0
DEQ,669419460198734,22,1028,143907,0
DEQ,669419464406841,22,1028,145239,0
DEQ,669419468469289,22,1028,129683,0
DEQ,669419472742706,22,1028,257766,0
DEQ,669419476741944,22,1028,117978,0
DEQ,669419480945892,22,1028,130097,0
DEQ,669419485153720,22,1028,132687,0
DEQ,669419489464960,22,1028,245114,0
DEQ,669419493787167,22,1028,368168,0
DEQ,669419497857682,22,1028,244370,0
DEQ,669419502344463,22,1028,536553,0
DEQ,669419506148558,22,1028,137786,0
DEQ,669419510276484,22,1028,130406,0
DEQ,669419514488657,22,1028,146665,0
DEQ,669419518681316,22,1028,147656,0
DEQ,669419522846827,22,1028,125543,0
DEQ,669419527047673,22,1028,132725,0
DEQ,669419531305296,22,1028,199304,0
DEQ,669419535429721,22,1028,129126,0
DEQ,669419539616209,22,1028,127257,0
DEQ,669419543809855,22,1028,132271,0
DEQ,669419547992048,22,1028,123890,0
DEQ,669419552184846,22,1028,129706,0
DEQ,669419556392068,22,1028,142346,0
DEQ,669419560572243,22,1028,135586,0
DEQ,669419564702835,22,1028,135215,0
DEQ,669419568911161,22,1028,143540,0
DEQ,669419573113037,22,1028,141429,0
DEQ,669419577309845,22,1028,141754,0
DEQ,669419581505259,22,1028,145060,0
DEQ,669419585676775,22,1028,126966,0
DEQ,669419589865970,22,1028,125531,0
DEQ,669419594070492,22,1028,141917,0
DEQ,669419598367030,22,1028,244939,0
DEQ,669419602458583,22,1028,138145,0
DEQ,669419606637523,22,1028,129209,0
DEQ,669419610839008,22,1028,134304,0
DEQ,669419615039121,22,1028,148090,0
DEQ,669419619212120,22,1028,129285,0
DEQ,669419623420808,22,1028,140701,0
DEQ,669419627617532,22,1028,146989,0
DEQ,669419631792231,22,1028,130920,0
DEQ,669419635997588,22,1028,148579,0
DEQ,669419640171940,22,1028,131515,0
DEQ,669419644589489,22,1028,361627,0
DEQ,669419648557205,22,1028,136030,0
DEQ,669419652870165,22,1028,246682,0
DEQ,669419657063431,22,1028,244683,0
DEQ,669419661153985,22,1028,138095,0
DEQ,669419665578226,22,1028,367704,0
DEQ,669419669540622,22,1028,138838,0
DEQ,669419673716303,22,1028,127734,0
DEQ,669419677924753,22,1028,147388,0
DEQ,669419682349506,22,1028,381348,0
DEQ,669419686304270,22,1028,139874,0
DEQ,669419690485474,22,1028,133673,0
