# type,ts_ns,ifindex,len,dwell_ns,inflight
# STATS,ts_ns,inflight_pkts,inflight_bytes,enq_total,deq_total,miss,insert_fail,rb_lost
DEQ,827917769844263,23,1028,41362,0
DEQ,827917770133857,23,1028,52528,0
DEQ,827917770759191,23,1028,41819,0
DEQ,827917771124467,23,1028,64775,0
DEQ,827917771663793,23,1028,41901,0
DEQ,827917772088701,23,1028,35674,0
DEQ,827917772566744,23,1028,40451,0
DEQ,827917773074795,23,1028,36116,0
DEQ,827917773488469,23,1028,59028,0
DEQ,827917774065019,23,1028,37092,0
DEQ,827917774337632,23,1028,34101,0
DEQ,827917775059526,23,1028,37997,0
DEQ,827917775197602,23,1028,33363,0
DEQ,827917776049894,23,1028,36728,1
DEQ,827917776093311,23,1028,55992,0
DEQ,827917776967925,23,1028,40650,0
DEQ,827917777014612,23,1028,36273,0
DEQ,827917777874621,23,1028,42729,0
DEQ,827917777997616,23,1028,45167,0
DEQ,827917778747491,23,1028,41300,0
DEQ,827917778956591,23,1028,36393,0
DEQ,827917779641867,23,1028,41727,0
DEQ,827917779863927,23,1028,47697,0
DEQ,827917780545473,23,1028,41427,0
DEQ,827917780747630,23,1028,41783,0
DEQ,827917781449414,23,1028,41313,0
DEQ,827917781631001,23,1028,34764,0
DEQ,827917782318803,23,1028,37828,0
DEQ,827917782520868,23,1028,36301,0
DEQ,827917783173204,23,1028,32860,0
DEQ,827917783420824,23,1028,35912,0
DEQ,827917784091975,23,1028,44822,0
DEQ,827917784298037,23,1028,35564,0
DEQ,827917784997443,23,1028,50045,0
DEQ,827917785175250,23,1028,35436,0
DEQ,827917785892830,23,1028,42035,0
DEQ,827917786146227,23,1028,36489,0
DEQ,827917786795182,23,1028,40902,0
DEQ,827917787140664,23,1028,60686,0
DEQ,827917787698489,23,1028,41493,0
DEQ,827917788122667,23,1028,39656,0
DEQ,827917788622592,23,1028,52683,0
DEQ,827917789121738,23,1028,50130,0
DEQ,827917789514669,23,1028,41866,0
DEQ,827917790094730,23,1028,35707,0
DEQ,827917790380760,23,1028,33730,0
DEQ,827917791095697,23,1028,36512,0
DEQ,827917791247504,23,1028,39593,0
DEQ,827917792094043,23,1028,42381,1
DEQ,827917792127218,23,1028,59062,0
DEQ,827917792999676,23,1028,44987,0
DEQ,827917793063037,23,1028,36270,0
DEQ,827917793899019,23,1028,40959,0
DEQ,827917794038435,23,1028,38859,0
DEQ,827917794845359,23,1028,54686,0
DEQ,827917795011701,23,1028,36589,0
DEQ,827917795738444,23,1028,58755,0
DEQ,827917795999620,23,1028,49817,0
DEQ,827917796638449,23,1028,37361,0
DEQ,827917796878218,23,1028,44288,0
DEQ,827917797521564,23,1028,44458,0
DEQ,827917797748085,23,1028,46553,0
DEQ,827917798474564,23,1028,134067,0
DEQ,827917798658404,23,1028,96072,0
DEQ,827917799338650,23,1028,138174,0
DEQ,827917799545578,23,1028,94025,0
DEQ,827917800209481,23,1028,143359,0
DEQ,827917800425594,23,1028,98494,0
DEQ,827917801095737,23,1028,142365,0
DEQ,827917801292287,23,1028,87791,0
DEQ,827917801985341,23,1028,130793,0
DEQ,827917802205637,23,1028,88067,0
DEQ,827917802891465,23,1028,135057,0
DEQ,827917803172272,23,1028,78238,0
DEQ,827917803786796,23,1028,129670,0
DEQ,827917804164801,23,1028,78182,0
DEQ,827917804706781,23,1028,148498,0
DEQ,827917805127050,23,1028,52811,0
DEQ,827917805516002,23,1028,55558,0
DEQ,827917806121375,23,1028,53354,0
DEQ,827917806389990,23,1028,36276,0
DEQ,827917807165017,23,1028,99639,0
DEQ,827917807316360,23,1028,79715,0
DEQ,827917808130360,23,1028,147743,1
DEQ,827917808161058,23,1028,37572,0
DEQ,827917809058340,23,1028,137657,0
DEQ,827917809202772,23,1028,106849,0
DEQ,827917810047233,23,1028,133940,0
DEQ,827917810194554,23,1028,104805,0
DEQ,827917810961071,23,1028,136319,0
DEQ,827917811153114,23,1028,87242,0
DEQ,827917811866832,23,1028,134487,0
DEQ,827917812130742,23,1028,86042,0
DEQ,827917812783439,23,1028,144621,0
DEQ,827917813167050,23,1028,126534,0
DEQ,827917813676929,23,1028,135562,0
DEQ,827917814114800,23,1028,78742,0
DEQ,827917814610726,23,1028,167038,0
DEQ,827917815133244,23,1028,93803,0
DEQ,827917815418881,23,1028,85878,0
DEQ,827917816151886,23,1028,80613,0
DEQ,827917816296393,23,1028,85059,0
DEQ,827917817126083,23,1028,44132,1
DEQ,827917817173305,23,1028,61496,0
DEQ,827917818125167,23,1028,53054,1
DEQ,827917818172493,23,1028,88433,0
DEQ,827917819165346,23,1028,101057,1
DEQ,827917819169462,23,1028,94576,0
DEQ,827917820141127,23,1028,85778,1
DEQ,827917820145212,23,1028,77034,0
DEQ,827917821207504,23,1028,160522,1
DEQ,827917821212159,23,1028,155533,0
DEQ,827917822204172,23,1028,161902,1
DEQ,827917822208654,23,1028,155750,0
DEQ,827917823192643,23,1028,162511,1
DEQ,827917823197251,23,1028,158137,0
DEQ,827917824182240,23,1028,160096,1
