1785812014.837137,1,32,08c106cc01cccccc00c1cccc016f42002424070001f80f000400000000000000
1785812014.857137,1,32,08c108cc01cccccc00c1cccc016f42002424070001f80f000400000000000000
1785812014.877137,1,32,08c10acc01cccccc00c1cccc016f42002424070001f80f000400000000000000
1785812014.897138,1,32,08c10ccc01cccccc00c1cccc016f42002424070001f80f000400000000000000
1785812014.917136,1,32,08c10ecc01cccccc00c1cccc016f42002424070001f80f000400000000000000
1785812014.937137,1,32,08c110cc01cccccc00c1cccc016f42002424070001f80f000400000000000000
1785812014.957136,1,32,08c112cc01cccccc00c1cccc016f42002424070001f80f000400000000000000
1785812014.977136,1,32,08c114cc01cccccc00c1cccc016f42002424070001f80f000400000000000000
1785812014.997136,1,32,08c116cc01cccccc00c1cccc016f42002424070001f80f000400000000000000
1785812015.017136,1,32,08c118cc01cccccc00c1cccc016f42002424070001f80f000400000000000000
1785812015.037136,1,32,08c11acc01cccccc00c1cccc016f42002424070001f80f800400000000000000
1785812015.057136,1,32,08c11ccc01cccccc00c1cccc016f42002424070001f80f800400000000000000
1785812015.077135,1,32,08c11ecc01cccccc00c1cccc016f42002424070001f80f800400000000000000
1785812015.097136,1,32,08c120cc01cccccc00c1cccc016f4200242407da01f80f000400000000000000
1785812015.117136,1,32,08c122cc01cccccc00c1cccc016f4200242407da01f80f000400000000000000
1785812015.137136,1,32,08c124cc01cccccc00c1cccc016f4200242407da01f80f000400000000000000
1785812015.157136,1,32,08c126cc01cccccc00c1cccc016f4200242407da01f80f000400000000000000
1785812015.177136,1,32,08c128cc01cccccc00c1cccc016f4200242407da01f80f000400000000000000
1785812015.197136,1,32,08c12acc01cccccc00c1cccc016f4200242407da01f80f000400000000000000
1785812015.217135,1,32,08c12ccc01cccccc00c1cccc016f42002424070001f80f000400000000000000
1785812015.237135,1,32,08c12ecc01cccccc00c1cccc016f42002424070001f80f000400000000000000
1785812015.257136,1,32,08c130cc01cccccc00c1cccc016f4200242407da01f80f000400000000000000
1785812015.277136,1,32,08c132cc01cccccc00c1cccc016f4200242407da01f80f000400000000000000
1785812015.297136,1,32,08c134cc01cccccc00c1cccc016f4200242407fe01f80f800400000000000000
1785812015.317135,1,32,08c136cc01cccccc00c1cccc016f4200242407fe01f80f800400000000000000
1785812015.337135,1,32,08c138cc01cccccc00c1cccc016f42002424070001f80f800400000000000000
1785812015.357135,1,32,08c13acc01cccccc00c1cccc016f4200242407da01f80f000400000000000000
1785812015.377135,1,32,08c13ccc01cccccc00c1cccc016f4200242407da01f80f000400000000000000
1785812015.397135,1,32,08c13ecc01cccccc00c1cccc016f4200242407da01f80f000400000000000000
1785812015.417137,1,32,08c140cc01cccccc00c1cccc016f4200242407da01f80f000400000000000000
1785812015.437135,1,32,08c142cc01cccccc00c1cccc016f4200242407da01f80f000400000000000000
1785812015.457135,1,32,08c144cc01cccccc00c1cccc016f4200242407da01f80f000400000000000000
