# type,ts_ns,ifindex,len,dwell_ns,inflight
# STATS,ts_ns,inflight_pkts,inflight_bytes,enq_total,deq_total,miss,insert_fail,rb_lost
DEQ,1018746003935105,24,1400,44363,4
DEQ,1018746004088821,24,1400,183545,3
DEQ,1018746004091518,24,1400,183749,2
DEQ,1018746004134192,24,1400,221975,1
DEQ,1018746004179076,24,1400,264651,0
DEQ,1018746009989496,24,1400,104906,0
DEQ,1018746016009783,24,1400,114514,4
DEQ,1018746016103277,24,1400,191545,3
DEQ,1018746016104134,24,1400,189607,2
DEQ,1018746016192263,24,1400,271207,1
DEQ,1018746016194927,24,1400,271334,0
DEQ,1018746021984448,24,1400,105399,0
DEQ,1018746030124938,24,1400,106800,4
DEQ,1018746030215197,24,1400,182572,3
DEQ,1018746030216020,24,1400,180871,2
DEQ,1018746030314968,24,1400,274472,1
DEQ,1018746030318237,24,1400,275329,0
DEQ,1018746035985679,24,1400,99861,2
DEQ,1018746035988285,24,1400,86614,1
DEQ,1018746036096963,24,1400,192583,0
DEQ,1018746041992997,24,1400,100377,2
DEQ,1018746041995626,24,1400,87703,1
DEQ,1018746042009241,24,1400,98870,1
DEQ,1018746042093648,24,1400,93968,0
DEQ,1018746047993328,24,1400,104319,2
DEQ,1018746047995994,24,1400,98238,1
DEQ,1018746048015028,24,1400,111871,1
DEQ,1018746048114465,24,1400,114226,0
DEQ,1018746053986791,24,1400,95887,2
DEQ,1018746053989470,24,1400,82800,1
DEQ,1018746054080315,24,1400,171199,0
DEQ,1018746059985695,24,1400,99427,2
DEQ,1018746059988418,24,1400,93086,1
DEQ,1018746060085928,24,1400,183594,0
DEQ,1018746065951963,24,1400,81449,2
DEQ,1018746065954590,24,1400,69668,1
DEQ,1018746066048224,24,1400,161155,0
DEQ,1018746071976826,24,1400,91026,3
DEQ,1018746071979436,24,1400,83967,2
DEQ,1018746072058750,24,1400,156810,2
DEQ,1018746072059574,24,1400,155446,1
DEQ,1018746072128446,24,1400,144752,0
DEQ,1018746077984390,24,1400,97493,4
DEQ,1018746077986946,24,1400,86410,3
DEQ,1018746078080199,24,1400,177550,2
DEQ,1018746078084828,24,1400,178273,1
DEQ,1018746078086384,24,1400,177769,0
DEQ,1018746083981061,24,1400,98798,2
DEQ,1018746083983992,24,1400,86981,1
DEQ,1018746084074553,24,1400,175126,0
DEQ,1018746089983419,24,1400,98942,0
DEQ,1018746095985237,24,1400,97357,3
DEQ,1018746095987919,24,1400,91326,2
DEQ,1018746096075449,24,1400,172979,2
DEQ,1018746096076244,24,1400,171695,1
DEQ,1018746096081364,24,1400,89311,0
DEQ,1018746101977944,24,1400,90814,1
DEQ,1018746101980563,24,1400,81018,0
DEQ,1018746102087047,24,1400,102381,0
DEQ,1018746107987088,24,1400,99916,2
DEQ,1018746107989683,24,1400,93438,1
DEQ,1018746108084677,24,1400,182943,1
DEQ,1018746108085571,24,1400,91821,0
DEQ,1018746113985153,24,1400,96078,1
DEQ,1018746113987781,24,1400,85064,0
DEQ,1018746114101223,24,1400,109338,0
DEQ,1018746119973598,24,1400,88998,2
DEQ,1018746119976238,24,1400,82547,1
DEQ,1018746120071257,24,1400,171732,0
DEQ,1018746125986065,24,1400,100922,1
DEQ,1018746125988657,24,1400,90510,0
DEQ,1018746126094506,24,1400,101755,0
DEQ,1018746131972691,24,1400,89270,2
DEQ,1018746131975370,24,1400,76633,1
DEQ,1018746132063724,24,1400,162790,0
DEQ,1018746137992260,24,1400,108082,2
DEQ,1018746137995176,24,1400,95554,1
DEQ,1018746138090265,24,1400,186286,0
DEQ,1018746143994213,24,1400,106699,2
DEQ,1018746143996869,24,1400,92794,1
DEQ,1018746144089853,24,1400,183268,0
DEQ,1018746149996502,24,1400,109009,0
DEQ,1018746156016016,24,1400,123942,2
DEQ,1018746156018944,24,1400,118705,1
DEQ,1018746156019415,24,1400,113384,0
DEQ,1018746156122905,24,1400,98960,1
DEQ,1018746156123759,24,1400,89364,0
DEQ,1018746161985567,24,1400,104272,1
DEQ,1018746161988226,24,1400,97812,0
DEQ,1018746167987112,24,1400,103161,0
DEQ,1018746174003286,24,1400,105585,4
DEQ,1018746174093392,24,1400,180405,3
DEQ,1018746174094205,24,1400,178866,2
DEQ,1018746174188381,24,1400,267933,1
DEQ,1018746174190992,24,1400,268217,0
