1785742218.382707,1,32,0801b60201000000000100000163420024222b0001f80f000400000000000000
1785742218.402707,1,32,0801b80201000000000100000163420024222b0001f80f000400000000000000
1785742218.422707,1,32,0801ba0201000000000100000163420024222b0001f80f000400000000000000
1785742218.442707,1,32,0801bc0201000000000100000163420024222b0001f80f000400000000000000
1785742218.462707,1,32,0801be0201000000000100000163420024222b0001f80f000400000000000000
1785742218.482707,1,32,0801c00201000000000100000163420024222b0001f80f000400000000000000
1785742218.502706,1,32,0801c20201000000000100000163420024222b0001f80f000400000000000000
1785742218.522707,1,32,0801c40201000000000100000163420024222b0001f80f000400000000000000
1785742218.542707,1,32,0801c60201000000000100000163420024222b4001f80f000400000000000000
1785742218.562707,1,32,0801c80201000000000100000163420024222b4001f80f000400000000000000
1785742218.582707,1,32,0801ca0201000000000100000163420024222b4001f80f000400000000000000
1785742218.602707,1,32,0801cc0201000000000100000163420024222b0001f80f000400000000000000
1785742218.622706,1,32,0801ce0201000000000100000163420024222b0001f80f000400000000000000
1785742218.642707,1,32,0801d00201000000000100000163420024222b0001f80f000400000000000000
1785742218.662706,1,32,0801d20201000000000100000163420024222b0001f80f000400000000000000
1785742218.682706,1,32,0801d40201000000000100000163420024222b0001f80f000400000000000000
1785742218.702706,1,32,0801d60201000000000100000163420024222b0001f80f000400000000000000
1785742218.722706,1,32,0801d80201000000000100000163420024222b0001f80f000400000000000000
1785742218.742706,1,32,0801da0201000000000100000163420024222b0001f80f000400000000000000
1785742218.762706,1,32,0801dc0201000000000100000163420024222b0001f80f000400000000000000
1785742218.782706,1,32,0801de0201000000000100000163420024222b0001f80f000400000000000000
1785742218.802706,1,32,0801e00201000000000100000163420024222b4001f80f000400000000000000
1785742218.822706,1,32,0801e20201000000000100000163420024222b4001f80f000400000000000000
1785742218.842706,1,32,0801e40201000000000100000163420024222b4001f80f000400000000000000
1785742218.862710,1,32,0801e60201000000000100000163420024222b0001f80f000400000000000000
1785742218.874397,1,32,0801e70201000000000100000163420042e0040001f80f080100000000000000
1785742218.882707,2,84,0701e8020100000080000000c04342000c02110001403a0000000000181168018408e011040000000f600d4622f39d000000000008f1e802010000000001000001ed400024222b0001f80f800400000000000000
1785742218.890581,1,32,0701e90201000000000100000143420012e0020001f82f000200000000000000
1785742218.894396,1,32,0801e90201000000000100000143420042e004da01f80f080100000000000000
1785742218.902706,2,84,0701ea020100000080000000c04342000c02110001403a0000000000181168018408e011040000000f600d461212b9da0000000008f1ea02010000000001000001ed400024222b0001f80f800400000000000000
1785742218.922706,1,32,0801ec0201000000000100000143420024222b0001f80f800400000000000000
1785742218.942706,1,32,0801ee0201000000000100000143420024222bd001f80f000400000000000000
1785742218.962706,1,32,0801f00201000000000100000143420024222b4001f80f000400000000000000
1785742218.982706,1,32,0801f20201000000000100000143420024222bfe01f80f000400000000000000
1785742219.002706,1,32,0801f40201000000000100000143420024222bfe01f80f000400000000000000
1785742219.022706,1,32,0801f60201000000000100000143420024222bfe01f80f000400000000000000
1785742219.042706,1,32,0801f80201000000000100000143420024222b0001f80f000400000000000000
1785742219.062706,1,32,0801fa0201000000000100000143420024222b0001f80f000400000000000000
1785742219.082706,1,32,0801fc0201000000000100000143420024222b0001f80f000400000000000000
1785742219.102706,1,32,0801fe0201000000000100000143420024222b0001f80f000400000000000000
1785742219.122706,1,32,0801000301000000000100000143420024222b4001f80f000400000000000000
1785742219.142706,1,32,0801020301000000000100000143420024222b4001f80f000400000000000000
1785742219.162705,1,32,0801040301000000000100000143420024222b4001f80f000400000000000000
1785742219.182706,1,32,0801060301000000000100000143420024222b0001f80f000400000000000000
1785742219.202705,1,32,0801080301000000000100000143420024222b0001f80f000400000000000000
1785742219.222706,1,32,08010a0301000000000100000143420024222b0001f80f000400000000000000
1785742219.242705,1,32,08010c0301000000000100000143420024222b0001f80f000400000000000000
1785742219.262705,1,32,08010e0301000000000100000143420024222b0001f80f000400000000000000
1785742219.282705,1,32,0801100301000000000100000143420024222b0001f80f000400000000000000
1785742219.302705,1,32,0801120301000000000100000143420024222b0001f80f000400000000000000
1785742219.322705,1,32,0801140301000000000100000143420024222b0001f80f000400000000000000
1785742219.342705,1,32,0801160301000000000100000143420024222b0001f80f000400000000000000
1785742219.362705,1,32,0801180301000000000100000143420024222b0001f80f000400000000000000
1785742219.382705,1,32,08011a0301000000000100000143420024222b4001f80f000400000000000000
1785742219.402705,1,32,08011c0301000000000100000143420024222b4001f80f000400000000000000
1785742219.422705,1,32,08011e0301000000000100000143420024222b4001f80f000400000000000000
1785742219.442705,1,32,0801200301000000000100000143420024222b0001f80f000400000000000000
1785742219.462705,1,32,0801220301000000000100000143420024222b0001f80f000400000000000000
1785742219.482705,1,32,0801240301000000000100000143420024222b0001f80f000400000000000000
1785742219.502705,1,32,0801260301000000000100000143420024222b0001f80f000400000000000000
1785742219.522705,1,32,0801280301000000000100000143420024222b0001f80f000400000000000000
1785742219.542705,1,32,08012a0301000000000100000143420024222b0001f80f000400000000000000
1785742219.562704,1,32,08012c0301000000000100000143420024222b0001f80f000400000000000000
1785742219.582705,1,32,08012e0301000000000100000143420024222b0001f80f000400000000000000
1785742219.602704,1,32,0801300301000000000100000143420024222b0001f80f000400000000000000
1785742219.622704,1,32,0801320301000000000100000143420024222b0001f80f000400000000000000
1785742219.642704,1,32,0801340301000000000100000143420024222b4001f80f000400000000000000
1785742219.662704,1,32,0801360301000000000100000143420024222b4001f80f000400000000000000
